"cod_cliente";"primeira_assinatura";"valor_ativo_total";"valor_cancelado_total";"qtd_contratos_ativos";"qtd_contratos_cancelados";"flg_ja_sofreu_downgrade";"tarefas_90d";"qtd_tarefas_total";"media_dias_exec";"qt_tarefas_sd";"media_dias_exec_tarefa_sd";"qt_tarefas_hd";"media_dias_exec_tarefa_hd";"qt_tarefas_reclamacao";"media_dias_exec_reclamacao";"qt_tarefas_reducao";"media_dias_exec_reducao";"qt_tarefas_bug";"media_dias_exec_bug";"dias_ultima_tarefa";"qtd_categorias_distintas";"qtd_subcategorias_distintas";"qtd_grupos_envolvidos";"qtd_prioridade_normal";"qtd_prioridade_parcial";"qtd_prioridade_urgente";"qtd_prioridade_maxima";"qtd_prioridade_reforco";"perc_prioridade_maxima";"churn"
"23248";"2015-04-07";"615,12";"200,00";"1";"1";"1";"0";"93";"14,0968";"14";"11,0000";"48";"8,0625";"0";"0,0000";"1";"14,0000";"0";"0,0000";"129";"20";"33";"16";"88";"0";"3";"2";"0";"2,1500";"0"
"23312";"2013-11-18";"0,00";"4420,83";"0";"1";"0";"2";"629";"12,7150";"74";"7,8378";"326";"5,2831";"0";"0,0000";"0";"0,0000";"5";"46,2000";"0";"35";"94";"25";"598";"6";"13";"12";"0";"1,9100";"1"
"23338";"2014-06-06";"0,00";"2728,40";"0";"1";"0";"0";"118";"9,0763";"6";"4,1667";"74";"5,4865";"0";"0,0000";"0";"0,0000";"0";"0,0000";"39";"18";"31";"10";"88";"3";"14";"13";"0";"11,0200";"1"
"23339";"2013-12-18";"712,41";"0,00";"1";"0";"0";"0";"56";"3,3036";"3";"3,3333";"39";"1,8974";"0";"0,0000";"0";"0,0000";"0";"0,0000";"262";"11";"14";"8";"56";"0";"0";"0";"0";"0,0000";"0"
"23342";"2018-09-02";"1072,83";"0,00";"1";"0";"0";"0";"108";"9,5000";"6";"12,6667";"66";"3,2576";"0";"0,0000";"0";"0,0000";"1";"77,0000";"301";"16";"26";"14";"105";"0";"1";"2";"0";"1,8500";"0"
"23349";"2013-10-25";"823,93";"0,00";"1";"0";"0";"7";"266";"15,8851";"22";"8,5909";"165";"15,4390";"0";"0,0000";"0";"0,0000";"5";"9,5000";"2";"24";"54";"19";"255";"2";"3";"6";"0";"2,2600";"0"
"23372";"2019-02-05";"0,00";"373,93";"0";"1";"0";"0";"41";"10,4878";"3";"15,0000";"21";"7,5238";"0";"0,0000";"0";"0,0000";"0";"0,0000";"156";"13";"15";"12";"41";"0";"0";"0";"0";"0,0000";"1"
"23407";"2013-12-02";"114,01";"0,00";"1";"0";"0";"0";"11";"18,8182";"0";"0,0000";"4";"36,5000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"966";"6";"6";"7";"10";"0";"1";"0";"0";"0,0000";"0"
"23424";"2014-09-01";"0,00";"203,29";"0";"1";"0";"0";"30";"4,6000";"4";"4,0000";"17";"4,3529";"1";"1,0000";"0";"0,0000";"0";"0,0000";"110";"11";"13";"9";"28";"0";"0";"2";"0";"6,6700";"1"
"23437";"2014-01-17";"0,00";"149,48";"0";"1";"0";"0";"6";"14,6667";"2";"21,5000";"3";"14,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"2257";"3";"2";"3";"6";"0";"0";"0";"0";"0,0000";"1"
"23438";"2013-12-02";"0,00";"522,38";"0";"1";"0";"0";"65";"15,9231";"10";"8,7000";"29";"14,9310";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"13";"10";"11";"65";"0";"0";"0";"0";"0,0000";"1"
"23440";"2014-05-21";"992,12";"0,00";"1";"0";"0";"0";"108";"15,5648";"13";"48,3077";"51";"6,4118";"0";"0,0000";"0";"0,0000";"0";"0,0000";"266";"15";"17";"17";"106";"1";"0";"1";"0";"0,9300";"0"
"23453";"2014-01-21";"0,00";"158,00";"0";"1";"0";"0";"27";"13,3704";"4";"23,7500";"11";"13,1818";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"10";"1";"9";"27";"0";"0";"0";"0";"0,0000";"1"
"23499";"2017-04-07";"0,00";"164,33";"0";"1";"0";"0";"2";"22,0000";"0";"0,0000";"2";"22,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"1433";"2";"1";"1";"2";"0";"0";"0";"0";"0,0000";"1"
"23520";"2014-02-10";"0,00";"79,00";"0";"1";"0";"0";"6";"3,6667";"0";"0,0000";"4";"5,5000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"335";"5";"1";"4";"6";"0";"0";"0";"0";"0,0000";"1"
"23525";"2013-12-12";"0,00";"793,86";"0";"1";"0";"0";"4";"16,5000";"1";"23,0000";"2";"20,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"525";"2";"1";"4";"4";"0";"0";"0";"0";"0,0000";"1"
"23533";"2014-02-17";"0,00";"170,25";"0";"1";"0";"0";"4";"8,5000";"1";"24,0000";"3";"3,3333";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"3";"1";"2";"4";"0";"0";"0";"0";"0,0000";"1"
"23546";"2017-10-09";"6710,28";"0,00";"1";"0";"0";"31";"581";"27,8484";"132";"18,2348";"222";"5,6000";"1";"12,0000";"2";"64,0000";"12";"35,2000";"6";"46";"105";"24";"521";"11";"26";"23";"0";"3,9600";"0"
"23564";"2014-01-14";"0,00";"79,00";"0";"1";"0";"0";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"1"
"23566";"2014-01-08";"0,00";"158,00";"0";"1";"0";"0";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"1"
"23567";"2017-04-07";"0,00";"99,00";"0";"1";"0";"0";"9";"27,1111";"0";"0,0000";"8";"23,2500";"0";"0,0000";"0";"0,0000";"0";"0,0000";"315";"4";"1";"3";"9";"0";"0";"0";"0";"0,0000";"1"
"23577";"2016-07-01";"6273,17";"0,00";"1";"0";"0";"9";"412";"5,2396";"37";"8,5000";"266";"2,8788";"0";"0,0000";"0";"0,0000";"1";"0,0000";"0";"23";"49";"16";"398";"5";"7";"2";"0";"0,4900";"0"
"23593";"2014-02-12";"0,00";"439,00";"0";"3";"0";"0";"11";"14,0909";"0";"0,0000";"4";"0,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"8";"9";"6";"10";"0";"1";"0";"0";"0,0000";"1"
"23602";"2014-07-25";"115,98";"0,00";"1";"0";"0";"0";"27";"8,1852";"1";"0,0000";"20";"4,6500";"0";"0,0000";"0";"0,0000";"0";"0,0000";"169";"10";"8";"7";"27";"0";"0";"0";"0";"0,0000";"0"
"23603";"2014-02-01";"0,00";"96,53";"0";"1";"0";"0";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"782";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"1"
"23636";"2020-02-02";"158,63";"0,00";"1";"0";"0";"0";"45";"24,7500";"3";"2,6667";"18";"9,6471";"0";"0,0000";"0";"0,0000";"0";"0,0000";"892";"15";"13";"12";"44";"0";"0";"1";"0";"2,2200";"0"
"23638";"2017-06-26";"0,00";"218,16";"0";"1";"0";"0";"105";"12,5810";"24";"6,1250";"47";"8,7447";"0";"0,0000";"0";"0,0000";"0";"0,0000";"38";"16";"12";"13";"105";"0";"0";"0";"0";"0,0000";"1"
"23641";"2014-01-23";"474,41";"0,00";"1";"0";"0";"0";"12";"9,5000";"0";"0,0000";"6";"9,8333";"0";"0,0000";"0";"0,0000";"0";"0,0000";"793";"5";"7";"5";"12";"0";"0";"0";"0";"0,0000";"0"
"23643";"2014-02-01";"0,00";"135,38";"0";"1";"0";"0";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"388";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"1"
"23647";"2018-05-23";"0,00";"79,00";"0";"1";"0";"0";"3";"4,6667";"0";"0,0000";"1";"0,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"8";"2";"1";"3";"3";"0";"0";"0";"0";"0,0000";"1"
"23649";"2014-02-05";"0,00";"394,35";"0";"1";"0";"0";"1";"27,0000";"0";"0,0000";"1";"27,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"1";"1";"1";"1";"0";"0";"0";"0";"0,0000";"1"
"23658";"2014-02-20";"1069,98";"0,00";"1";"0";"0";"11";"58";"10,6379";"4";"4,2500";"31";"12,1935";"0";"0,0000";"0";"0,0000";"1";"10,0000";"37";"11";"22";"13";"57";"0";"0";"1";"0";"1,7200";"0"
"23660";"2018-09-17";"2574,39";"0,00";"1";"0";"0";"0";"147";"17,2449";"18";"7,3889";"80";"15,4750";"0";"0,0000";"0";"0,0000";"0";"0,0000";"113";"16";"40";"19";"138";"1";"2";"6";"0";"4,0800";"0"
"23661";"2017-05-10";"0,00";"158,00";"0";"1";"0";"0";"2";"15,0000";"0";"0,0000";"2";"15,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"2";"1";"1";"2";"0";"0";"0";"0";"0,0000";"1"
"23682";"2014-02-24";"0,00";"235,00";"0";"1";"0";"0";"17";"13,9412";"3";"9,6667";"7";"7,1429";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"7";"6";"7";"14";"0";"2";"1";"0";"5,8800";"1"
"23683";"2014-08-25";"0,00";"261,24";"0";"1";"0";"0";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"1316";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"1"
"23693";"2020-01-09";"7567,39";"0,00";"1";"0";"0";"38";"777";"8,2770";"72";"6,5694";"426";"2,1797";"4";"6,5000";"4";"8,7500";"24";"14,2174";"1";"36";"97";"21";"636";"8";"68";"65";"0";"8,3700";"0"
"23696";"2017-07-06";"0,00";"82,68";"0";"1";"0";"0";"6";"6,6667";"0";"0,0000";"2";"3,5000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"6";"2";"3";"6";"0";"0";"0";"0";"0,0000";"1"
"23697";"2014-02-04";"0,00";"198,90";"0";"1";"0";"0";"153";"7,3725";"21";"7,0952";"83";"8,3855";"0";"0,0000";"0";"0,0000";"0";"0,0000";"113";"14";"14";"13";"149";"0";"1";"3";"0";"1,9600";"1"
"23701";"2014-03-17";"0,00";"857,35";"0";"1";"0";"0";"12";"24,6667";"3";"9,0000";"3";"21,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"173";"7";"6";"8";"12";"0";"0";"0";"0";"0,0000";"1"
"23704";"2014-06-01";"0,00";"270,17";"0";"1";"0";"0";"90";"16,7222";"16";"8,2500";"33";"11,0303";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"13";"8";"14";"90";"0";"0";"0";"0";"0,0000";"1"
"23708";"2015-02-10";"0,00";"86,12";"0";"1";"0";"0";"11";"8,6364";"0";"0,0000";"4";"5,2500";"0";"0,0000";"0";"0,0000";"0";"0,0000";"141";"7";"4";"4";"11";"0";"0";"0";"0";"0,0000";"1"
"23717";"2014-02-14";"0,00";"427,77";"0";"1";"0";"0";"7";"6,2857";"2";"8,5000";"3";"8,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"3";"3";"5";"7";"0";"0";"0";"0";"0,0000";"1"
"23718";"2014-09-12";"0,00";"434,62";"0";"1";"0";"0";"76";"21,7632";"10";"7,0000";"48";"6,7708";"0";"0,0000";"0";"0,0000";"0";"0,0000";"53";"11";"20";"11";"70";"0";"1";"5";"0";"6,5800";"1"
"23722";"2014-02-24";"0,00";"173,71";"0";"1";"0";"0";"5";"12,0000";"0";"0,0000";"2";"10,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"292";"3";"1";"4";"5";"0";"0";"0";"0";"0,0000";"1"
"23731";"2016-05-16";"0,00";"196,00";"0";"1";"0";"0";"12";"5,4167";"3";"7,0000";"6";"4,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"644";"6";"1";"5";"12";"0";"0";"0";"0";"0,0000";"1"
"23744";"2015-10-23";"0,00";"158,00";"0";"1";"0";"0";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"336";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"1"
"23756";"2014-02-01";"0,00";"213,68";"0";"1";"0";"0";"24";"18,6667";"3";"17,6667";"14";"15,5714";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"9";"1";"7";"24";"0";"0";"0";"0";"0,0000";"1"
"23759";"2014-02-26";"0,00";"158,00";"0";"1";"0";"0";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"391";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"1"
"23765";"2014-03-01";"0,00";"328,82";"0";"1";"0";"0";"24";"63,0417";"4";"59,0000";"15";"12,2667";"0";"0,0000";"0";"0,0000";"0";"0,0000";"321";"8";"8";"6";"24";"0";"0";"0";"0";"0,0000";"1"
"23766";"2014-03-19";"0,00";"110,00";"0";"1";"0";"0";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"695";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"1"
"23777";"2014-09-18";"0,00";"158,00";"0";"1";"0";"0";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"1"
"23797";"2017-06-12";"0,00";"345,75";"0";"1";"0";"0";"8";"34,3750";"0";"0,0000";"4";"2,7500";"0";"0,0000";"0";"0,0000";"0";"0,0000";"8";"4";"6";"4";"7";"1";"0";"0";"0";"0,0000";"1"
"23802";"2014-03-17";"0,00";"100,27";"0";"1";"0";"0";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"870";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"1"
"23809";"2014-03-21";"508,75";"0,00";"1";"0";"0";"0";"86";"22,4419";"3";"7,6667";"55";"11,4545";"0";"0,0000";"0";"0,0000";"0";"0,0000";"133";"13";"20";"16";"78";"0";"3";"5";"0";"5,8100";"0"
"23811";"2014-09-22";"203,60";"0,00";"1";"0";"0";"0";"47";"7,7872";"2";"4,5000";"33";"5,7273";"0";"0,0000";"0";"0,0000";"0";"0,0000";"1805";"8";"8";"9";"45";"0";"0";"2";"0";"4,2600";"0"
"23834";"2015-10-13";"392,68";"0,00";"1";"0";"0";"1";"103";"20,7379";"5";"11,2000";"63";"7,0000";"1";"1,0000";"1";"3,0000";"0";"0,0000";"86";"18";"31";"14";"96";"1";"2";"4";"0";"3,8800";"0"
"23839";"2015-02-12";"0,00";"104,91";"0";"1";"0";"0";"52";"12,9231";"10";"6,8000";"25";"15,2000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"29";"12";"11";"10";"50";"0";"0";"2";"0";"3,8500";"1"
"23845";"2014-08-26";"0,00";"199,12";"0";"1";"0";"0";"4";"10,2500";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"3";"1";"4";"4";"0";"0";"0";"0";"0,0000";"1"
"23850";"2014-04-07";"0,00";"145,00";"0";"1";"0";"0";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"1"
"23868";"2016-07-01";"0,00";"158,00";"0";"1";"0";"0";"37";"9,0270";"5";"15,8000";"18";"11,2778";"0";"0,0000";"0";"0,0000";"0";"0,0000";"149";"5";"2";"7";"37";"0";"0";"0";"0";"0,0000";"1"
"23871";"2014-08-05";"0,00";"79,00";"0";"1";"0";"0";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"386";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"1"
"23873";"2014-05-20";"0,00";"322,37";"0";"1";"0";"0";"37";"9,4595";"4";"4,5000";"23";"9,8261";"0";"0,0000";"0";"0,0000";"0";"0,0000";"497";"10";"13";"12";"34";"1";"1";"1";"0";"2,7000";"1"
"23875";"2014-09-01";"0,00";"237,00";"0";"1";"0";"0";"6";"15,3333";"1";"31,0000";"2";"19,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"159";"3";"1";"4";"6";"0";"0";"0";"0";"0,0000";"1"
"23877";"2019-05-02";"0,00";"621,50";"0";"1";"0";"0";"19";"9,8421";"5";"6,8000";"11";"9,0909";"0";"0,0000";"0";"0,0000";"0";"0,0000";"9";"8";"11";"5";"16";"1";"0";"2";"0";"10,5300";"1"
"23878";"2018-12-20";"113,51";"0,00";"1";"0";"0";"0";"6";"9,3333";"0";"0,0000";"4";"12,7500";"0";"0,0000";"0";"0,0000";"0";"0,0000";"2253";"4";"5";"2";"6";"0";"0";"0";"0";"0,0000";"0"
"23885";"2018-08-16";"4769,92";"0,00";"2";"0";"0";"55";"530";"15,2676";"34";"23,9394";"274";"3,8382";"1";"28,0000";"0";"0,0000";"25";"41,0435";"1";"36";"112";"23";"489";"15";"17";"9";"0";"1,7000";"0"
"23896";"2014-06-05";"0,00";"139,00";"0";"1";"0";"0";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"655";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"1"
"23907";"2014-04-22";"0,00";"79,00";"0";"1";"0";"0";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"1"
"23913";"2017-12-01";"0,00";"101,86";"0";"1";"0";"0";"8";"11,7500";"0";"0,0000";"6";"5,5000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"146";"4";"4";"4";"8";"0";"0";"0";"0";"0,0000";"1"
"23924";"2014-12-01";"0,00";"210,86";"0";"1";"0";"0";"5";"15,2000";"2";"20,0000";"2";"18,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"4";"1";"3";"5";"0";"0";"0";"0";"0,0000";"1"
"23928";"2014-03-17";"0,00";"160,12";"0";"1";"0";"0";"1";"22,0000";"0";"0,0000";"1";"22,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"191";"1";"1";"1";"1";"0";"0";"0";"0";"0,0000";"1"
"23931";"2017-05-15";"0,00";"914,60";"0";"1";"0";"0";"33";"40,1515";"2";"13,0000";"11";"7,8182";"0";"0,0000";"0";"0,0000";"0";"0,0000";"113";"15";"14";"11";"31";"0";"1";"1";"0";"3,0300";"1"
"23942";"2015-02-23";"1652,82";"0,00";"1";"0";"0";"2";"124";"9,2339";"18";"4,2778";"51";"3,6667";"1";"2,0000";"0";"0,0000";"0";"0,0000";"41";"21";"29";"17";"120";"0";"2";"2";"0";"1,6100";"0"
"23952";"2014-05-19";"0,00";"79,00";"0";"1";"0";"0";"7";"3,1429";"0";"0,0000";"1";"9,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"229";"5";"1";"3";"7";"0";"0";"0";"0";"0,0000";"1"
"23956";"2014-06-10";"0,00";"237,00";"0";"1";"0";"0";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"353";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"1"
"23957";"2016-09-01";"0,00";"99,00";"0";"1";"0";"0";"47";"8,9362";"13";"9,0769";"15";"11,3333";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"10";"1";"8";"47";"0";"0";"0";"0";"0,0000";"1"
"23966";"2014-05-13";"0,00";"158,52";"0";"1";"0";"0";"19";"8,1053";"3";"6,3333";"8";"9,1250";"0";"0,0000";"0";"0,0000";"0";"0,0000";"713";"8";"1";"7";"19";"0";"0";"0";"0";"0,0000";"1"
"23980";"2014-05-09";"0,00";"327,76";"0";"1";"0";"0";"1";"13,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"761";"1";"1";"1";"1";"0";"0";"0";"0";"0,0000";"1"
"23983";"2014-09-15";"0,00";"79,00";"0";"1";"0";"0";"3";"15,0000";"1";"30,0000";"1";"8,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"27";"2";"1";"3";"3";"0";"0";"0";"0";"0,0000";"1"
"24039";"2014-09-19";"0,00";"25,91";"0";"1";"0";"0";"11";"5,8182";"1";"3,0000";"5";"4,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"305";"4";"4";"6";"11";"0";"0";"0";"0";"0,0000";"1"
"24054";"2014-06-03";"2530,61";"0,00";"1";"0";"0";"14";"441";"8,7545";"40";"4,8000";"297";"3,3581";"1";"1,0000";"2";"1,0000";"2";"32,0000";"2";"30";"69";"20";"409";"5";"14";"12";"1";"2,7200";"0"
"24061";"2014-06-23";"259,94";"0,00";"1";"0";"0";"0";"65";"14,5231";"3";"1,0000";"40";"5,8750";"0";"0,0000";"0";"0,0000";"0";"0,0000";"785";"15";"18";"15";"64";"0";"1";"0";"0";"0,0000";"0"
"24062";"2014-06-23";"391,96";"0,00";"1";"0";"0";"0";"35";"13,2571";"1";"11,0000";"16";"12,3125";"0";"0,0000";"0";"0,0000";"0";"0,0000";"870";"11";"10";"11";"34";"0";"1";"0";"0";"0,0000";"0"
"24068";"2014-12-18";"801,13";"0,00";"1";"0";"0";"0";"37";"8,0270";"0";"0,0000";"24";"5,3750";"0";"0,0000";"0";"0,0000";"0";"0,0000";"575";"9";"11";"9";"36";"0";"0";"1";"0";"2,7000";"0"
"24070";"2020-02-06";"323,35";"0,00";"1";"0";"0";"0";"101";"9,4653";"3";"0,0000";"67";"4,7164";"1";"0,0000";"0";"0,0000";"0";"0,0000";"128";"15";"30";"9";"95";"1";"1";"4";"0";"3,9600";"0"
"24086";"2014-05-08";"0,00";"124,50";"0";"1";"0";"0";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"466";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"1"
"24089";"2014-06-11";"0,00";"158,00";"0";"1";"0";"0";"2";"25,5000";"0";"0,0000";"1";"9,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"2";"1";"2";"2";"0";"0";"0";"0";"0,0000";"1"
"24090";"2014-06-20";"360,97";"0,00";"1";"0";"0";"1";"175";"18,7829";"7";"3,7143";"136";"14,0000";"0";"0,0000";"0";"0,0000";"5";"90,7500";"78";"12";"25";"14";"167";"0";"3";"5";"0";"2,8600";"0"
"24108";"2014-11-14";"0,00";"79,00";"0";"1";"0";"0";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"1"
"24113";"2014-06-05";"0,00";"458,86";"0";"1";"0";"0";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"56";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"1"
"24117";"2021-03-03";"875,05";"27,87";"1";"1";"1";"2";"214";"4,3744";"13";"2,1538";"164";"1,4321";"0";"0,0000";"0";"0,0000";"1";"0,0000";"1";"18";"37";"11";"181";"3";"9";"21";"0";"9,8100";"0"
"24121";"2014-06-30";"120,33";"0,00";"1";"0";"0";"0";"39";"3,6667";"2";"2,0000";"24";"2,7083";"0";"0,0000";"0";"0,0000";"0";"0,0000";"346";"10";"17";"10";"34";"2";"1";"2";"0";"5,1300";"0"
"24127";"2015-08-05";"0,00";"79,00";"0";"1";"0";"0";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"337";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"1"
"24130";"2014-07-01";"1003,27";"0,00";"1";"0";"0";"0";"134";"11,2463";"8";"8,8750";"99";"6,9091";"0";"0,0000";"0";"0,0000";"0";"0,0000";"266";"17";"32";"13";"118";"1";"6";"9";"0";"6,7200";"0"
"24136";"2018-10-08";"0,00";"202,72";"0";"1";"0";"0";"19";"10,6842";"4";"3,7500";"5";"15,6000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"195";"7";"8";"8";"19";"0";"0";"0";"0";"0,0000";"1"
"24139";"2014-07-10";"147,98";"0,00";"1";"0";"0";"0";"64";"1,7813";"5";"0,0000";"48";"1,8542";"0";"0,0000";"0";"0,0000";"0";"0,0000";"127";"9";"15";"10";"58";"1";"3";"2";"0";"3,1300";"0"
"24156";"2015-01-22";"0,00";"79,00";"0";"1";"0";"0";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"427";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"1"
"24157";"2014-08-19";"0,00";"79,00";"0";"1";"0";"0";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"0,0000";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0,0000";"1"
